"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"3515",2013,4,17,2035,1817,138,2246,2045,121,"DL",926,"N310NW","EWR","ATL",105,746,18,17,2013-04-17 18:00:00
"3516",2013,4,17,2038,1700,218,2214,1838,216,"UA",555,"N470UA","LGA","ORD",119,733,17,0,2013-04-17 17:00:00
"3517",2013,4,17,2051,1730,201,2325,1956,209,"F9",419,"N208FR","LGA","DEN",236,1620,17,30,2013-04-17 17:00:00
"3518",2013,4,17,2057,1709,228,2223,1853,210,"EV",4202,"N14950","EWR","STL",125,872,17,9,2013-04-17 17:00:00
"3519",2013,4,17,2059,1800,179,2346,2103,163,"UA",1637,"N14219","EWR","TPA",140,997,18,0,2013-04-17 18:00:00
"3520",2013,4,17,2115,1800,195,2247,1950,177,"AA",353,"N592AA","LGA","ORD",126,733,18,0,2013-04-17 18:00:00
"3521",2013,4,17,2118,1610,308,2252,1800,292,"AA",343,"N505AA","LGA","ORD",124,733,16,10,2013-04-17 16:00:00
"3522",2013,4,17,2119,1710,249,2314,1915,239,"AA",1351,"N3HSAA","JFK","ORD",124,740,17,10,2013-04-17 17:00:00
"3523",2013,4,17,2127,1700,267,2324,1850,274,"AA",345,"N480AA","LGA","ORD",119,733,17,0,2013-04-17 17:00:00
"3524",2013,4,17,2127,1659,268,2301,1842,259,"UA",1738,"N79402","EWR","ORD",119,719,16,59,2013-04-17 16:00:00
"3525",2013,4,17,2141,1850,171,2326,2035,171,"AA",359,"N4XSAA","LGA","ORD",119,733,18,50,2013-04-17 18:00:00
"3526",2013,4,17,2147,1800,227,2318,1944,214,"UA",463,"N801UA","EWR","ORD",113,719,18,0,2013-04-17 18:00:00
"3527",2013,4,17,2158,1932,146,2304,2052,132,"EV",5769,"N830AS","LGA","IAD",46,229,19,32,2013-04-17 19:00:00
"3528",2013,4,17,2211,1907,184,2350,2050,180,"UA",1725,"N39423","EWR","ORD",119,719,19,7,2013-04-17 19:00:00
"3529",2013,4,17,2218,1925,173,2352,2122,150,"9E",3525,"N602LR","JFK","ORD",122,740,19,25,2013-04-17 19:00:00
"3530",2013,4,17,2224,1945,159,103,2240,143,"B6",381,"N558JB","LGA","FLL",138,1076,19,45,2013-04-17 19:00:00
"3531",2013,4,17,2315,1829,286,138,2133,245,"UA",676,"N556UA","EWR","SEA",306,2402,18,29,2013-04-17 18:00:00
"3532",2013,4,17,2352,2059,173,133,2256,157,"EV",4368,"N13550","EWR","DAY",83,533,20,59,2013-04-17 20:00:00
"3533",2013,4,18,2,2014,228,151,2218,213,"EV",3838,"N15572","EWR","CVG",92,569,20,14,2013-04-18 20:00:00
"3534",2013,4,18,15,2159,136,107,2302,125,"EV",4276,"N21144","EWR","BDL",29,116,21,59,2013-04-18 21:00:00
"3535",2013,4,18,30,2155,155,258,48,130,"B6",35,"N632JB","JFK","PBI",129,1028,21,55,2013-04-18 21:00:00
"3536",2013,4,18,100,2135,205,205,2252,193,"EV",4421,"N26545","EWR","BTV",47,266,21,35,2013-04-18 21:00:00
"3537",2013,4,18,136,2255,161,238,11,147,"B6",30,"N324JB","JFK","ROC",48,264,22,55,2013-04-18 22:00:00
"3538",2013,4,18,145,2059,286,332,2304,268,"EV",4293,"N12135","EWR","CHS",88,628,20,59,2013-04-18 20:00:00
"3539",2013,4,18,833,625,128,1011,745,146,"WN",3493,"N8301J","LGA","MDW",109,725,6,25,2013-04-18 06:00:00
"3540",2013,4,18,848,600,168,1020,715,185,"WN",433,"N483WN","EWR","MDW",116,711,6,0,2013-04-18 06:00:00
"3541",2013,4,18,906,630,156,1244,804,280,"B6",905,"N296JB","JFK","ORD",168,740,6,30,2013-04-18 06:00:00
"3542",2013,4,18,914,600,194,1230,725,305,"UA",635,"N423UA","LGA","ORD",164,733,6,0,2013-04-18 06:00:00
"3543",2013,4,18,1028,640,228,1255,809,286,"UA",1568,"N37293","EWR","ORD",141,719,6,40,2013-04-18 06:00:00
"3544",2013,4,18,1049,630,259,1317,805,312,"AA",303,"N547AA","LGA","ORD",140,733,6,30,2013-04-18 06:00:00
"3545",2013,4,18,1058,740,198,1450,1040,250,"AA",715,"N542AA","LGA","DFW",237,1389,7,40,2013-04-18 07:00:00
"3546",2013,4,18,1100,802,178,1401,1125,156,"UA",1209,"N14102","EWR","LAX",321,2454,8,2,2013-04-18 08:00:00
"3547",2013,4,18,1102,600,302,1301,720,341,"MQ",3768,"N505MQ","EWR","ORD",145,719,6,0,2013-04-18 06:00:00
"3548",2013,4,18,1119,755,204,1240,920,200,"MQ",3737,"N512MQ","EWR","ORD",102,719,7,55,2013-04-18 07:00:00
"3549",2013,4,18,1123,600,323,1230,711,319,"EV",5716,"N835AS","JFK","IAD",45,228,6,0,2013-04-18 06:00:00
"3550",2013,4,18,1139,754,225,1406,925,281,"UA",1162,"N79279","EWR","ORD",105,719,7,54,2013-04-18 07:00:00
"3551",2013,4,18,1146,830,196,1406,1015,231,"AA",309,"N508AA","LGA","ORD",147,733,8,30,2013-04-18 08:00:00
"3552",2013,4,18,1215,955,140,1401,1140,141,"AA",319,"N4YMAA","LGA","ORD",117,733,9,55,2013-04-18 09:00:00
"3553",2013,4,18,1234,1010,144,1351,1125,146,"MQ",3795,"N1EAMQ","EWR","ORD",114,719,10,10,2013-04-18 10:00:00
"3554",2013,4,18,1253,835,258,1518,1102,256,"F9",835,"N201FR","LGA","DEN",222,1620,8,35,2013-04-18 08:00:00
"3555",2013,4,18,1322,1034,168,1534,1243,171,"EV",4694,"N16183","EWR","IND",96,645,10,34,2013-04-18 10:00:00
"3556",2013,4,18,1322,1030,172,1539,1210,209,"AA",321,"N522AA","LGA","ORD",137,733,10,30,2013-04-18 10:00:00
"3557",2013,4,18,1416,1134,162,1652,1445,127,"UA",1617,"N14731","EWR","FLL",141,1065,11,34,2013-04-18 11:00:00
"3558",2013,4,18,1424,1146,158,1653,1440,133,"UA",939,"N807UA","EWR","TPA",129,997,11,46,2013-04-18 11:00:00
"3559",2013,4,18,1426,1210,136,1719,1510,129,"AA",743,"N475AA","LGA","DFW",204,1389,12,10,2013-04-18 12:00:00
"3560",2013,4,18,1513,1145,208,1725,1340,225,"MQ",4646,"N509MQ","LGA","MSP",155,1020,11,45,2013-04-18 11:00:00
"3561",2013,4,18,1530,1155,215,1811,1515,176,"UA",1291,"N14219","EWR","SFO",321,2565,11,55,2013-04-18 11:00:00
"3562",2013,4,18,1606,1200,246,1915,1525,230,"UA",580,"N512UA","JFK","SFO",335,2586,12,0,2013-04-18 12:00:00
"3563",2013,4,18,1609,1259,190,1854,1605,169,"UA",887,"N822UA","EWR","RSW",141,1068,12,59,2013-04-18 12:00:00
"3564",2013,4,18,1618,1355,143,1839,1615,144,"WN",1638,"N731SA","EWR","PHX",292,2133,13,55,2013-04-18 13:00:00
"3565",2013,4,18,1624,1340,164,1917,1640,157,"AA",753,"N3ERAA","LGA","DFW",202,1389,13,40,2013-04-18 13:00:00
"3566",2013,4,18,1634,1259,215,2013,1602,251,"UA",418,"N431UA","LGA","IAH",238,1416,12,59,2013-04-18 12:00:00
"3567",2013,4,18,1658,1300,238,1904,1438,266,"UA",415,"N832UA","LGA","ORD",109,733,13,0,2013-04-18 13:00:00
"3568",2013,4,18,1702,1350,192,1813,1505,188,"EV",4633,"N16954","EWR","BTV",47,266,13,50,2013-04-18 13:00:00
"3569",2013,4,18,1704,1229,275,1810,1336,274,"UA",325,"N833UA","EWR","BOS",41,200,12,29,2013-04-18 12:00:00
"3570",2013,4,18,1730,1450,160,1925,1652,153,"DL",1231,"N319NB","LGA","DTW",87,502,14,50,2013-04-18 14:00:00
"3571",2013,4,18,1744,1535,129,2039,1820,139,"UA",563,"N467UA","EWR","LAS",294,2227,15,35,2013-04-18 15:00:00
"3572",2013,4,18,1752,1450,182,1939,1630,189,"EV",4596,"N21144","EWR","STL",128,872,14,50,2013-04-18 14:00:00
"3573",2013,4,18,1801,1515,166,2024,1710,194,"EV",4381,"N14148","EWR","DTW",91,488,15,15,2013-04-18 15:00:00
"3574",2013,4,18,1832,1530,182,2132,1731,241,"EV",4667,"N34110","EWR","MSP",152,1008,15,30,2013-04-18 15:00:00
"3575",2013,4,18,1850,1510,220,2107,1705,242,"EV",3825,"N15572","EWR","GSP",86,594,15,10,2013-04-18 15:00:00
"3576",2013,4,18,1920,1640,160,2114,1845,149,"EV",4997,"N691CA","EWR","DTW",77,488,16,40,2013-04-18 16:00:00
"3577",2013,4,18,1932,1500,272,2107,1638,269,"UA",471,"N845UA","LGA","ORD",117,733,15,0,2013-04-18 15:00:00
"3578",2013,4,18,1935,1535,240,2100,1655,245,"WN",1153,"N400WN","EWR","MDW",104,711,15,35,2013-04-18 15:00:00
"3579",2013,4,18,1943,1730,133,2216,1956,140,"F9",419,"N218FR","LGA","DEN",237,1620,17,30,2013-04-18 17:00:00
"3580",2013,4,18,2003,1600,243,2212,1835,217,"9E",3315,"N908XJ","JFK","MSP",158,1029,16,0,2013-04-18 16:00:00
"3581",2013,4,18,2013,1714,179,2336,2005,211,"UA",251,"N513UA","LGA","IAH",216,1416,17,14,2013-04-18 17:00:00
"3582",2013,4,18,2015,1659,196,2316,1959,197,"AA",1905,"N503AA","EWR","DFW",205,1372,16,59,2013-04-18 16:00:00
"3583",2013,4,18,2028,1623,245,2246,1840,246,"DL",1619,"N370NW","LGA","MSP",147,1020,16,23,2013-04-18 16:00:00
"3584",2013,4,18,2036,1632,244,2213,1811,242,"EV",4702,"N12135","EWR","GSO",67,445,16,32,2013-04-18 16:00:00
"3585",2013,4,18,2038,1710,208,2201,1915,166,"AA",1351,"N3EAAA","JFK","ORD",116,740,17,10,2013-04-18 17:00:00
"3586",2013,4,18,2041,1800,161,2329,2101,148,"UA",1633,"N21723","EWR","MIA",140,1085,18,0,2013-04-18 18:00:00
"3587",2013,4,18,2105,1708,237,2318,1932,226,"UA",792,"N593UA","EWR","LAS",286,2227,17,8,2013-04-18 17:00:00
"3588",2013,4,18,2107,1726,221,2305,1932,213,"EV",4638,"N16954","EWR","CVG",92,569,17,26,2013-04-18 17:00:00
"3589",2013,4,18,2132,1729,243,52,2022,270,"UA",745,"N438UA","EWR","IAH",209,1400,17,29,2013-04-18 17:00:00
"3590",2013,4,18,2144,1823,201,2356,2047,189,"DL",1715,"N358NW","LGA","MSY",162,1183,18,23,2013-04-18 18:00:00
"3591",2013,4,18,2153,1940,133,2347,2147,120,"EV",4153,"N14125","EWR","CLT",77,529,19,40,2013-04-18 19:00:00
"3592",2013,4,18,2158,1845,193,2339,2030,189,"MQ",4517,"N713MQ","LGA","CRW",73,444,18,45,2013-04-18 18:00:00
"3593",2013,4,18,2158,1900,178,56,2202,174,"UA",527,"N432UA","EWR","DFW",196,1372,19,0,2013-04-18 19:00:00
"3594",2013,4,18,2200,1453,427,106,1751,435,"UA",479,"N811UA","LGA","IAH",208,1416,14,53,2013-04-18 14:00:00
"3595",2013,4,18,2204,1947,137,2319,2100,139,"EV",4312,"N13553","EWR","DCA",37,199,19,47,2013-04-18 19:00:00
"3596",2013,4,18,2205,1825,220,9,2039,210,"DL",2019,"N377NW","LGA","MSP",153,1020,18,25,2013-04-18 18:00:00
"3597",2013,4,18,2206,1815,231,31,2026,245,"DL",1305,"N337NB","EWR","MSP",159,1008,18,15,2013-04-18 18:00:00
"3598",2013,4,18,2206,1935,151,2339,2100,159,"EV",4131,"N12924","EWR","RIC",50,277,19,35,2013-04-18 19:00:00
"3599",2013,4,18,2207,1740,267,2351,1935,256,"WN",1596,"N706SW","EWR","STL",131,872,17,40,2013-04-18 17:00:00
"3600",2013,4,18,2217,1930,167,2354,2133,141,"9E",3899,"N8943A","JFK","CLE",72,425,19,30,2013-04-18 19:00:00
"3601",2013,4,18,2228,1940,168,129,2258,151,"UA",884,"N592UA","EWR","SFO",320,2565,19,40,2013-04-18 19:00:00
"3602",2013,4,18,2246,2040,126,12,2154,138,"B6",1178,"N231JB","EWR","BOS",46,200,20,40,2013-04-18 20:00:00
"3603",2013,4,18,2259,1955,184,29,2139,170,"EV",3823,"N17984","LGA","CLE",68,419,19,55,2013-04-18 19:00:00
"3604",2013,4,18,2307,2105,122,42,2234,128,"EV",4641,"N13979","EWR","MKE",110,725,21,5,2013-04-18 21:00:00
"3605",2013,4,18,2320,2004,196,205,2309,176,"UA",1299,"N76288","EWR","RSW",135,1068,20,4,2013-04-18 20:00:00
"3606",2013,4,18,2324,1955,209,37,2110,207,"AA",1762,"N3KBAA","JFK","BOS",46,187,19,55,2013-04-18 19:00:00
"3607",2013,4,18,2325,2000,205,45,2117,208,"EV",3267,"N14998","EWR","PWM",49,284,20,0,2013-04-18 20:00:00
"3608",2013,4,18,2328,2055,153,41,2230,131,"AA",371,"N558AA","LGA","ORD",111,733,20,55,2013-04-18 20:00:00
"3609",2013,4,18,2336,2050,166,48,2221,147,"B6",1020,"N768JB","JFK","BOS",50,187,20,50,2013-04-18 20:00:00
"3610",2013,4,18,2340,2059,161,129,2256,153,"EV",4368,"N15985","EWR","DAY",82,533,20,59,2013-04-18 20:00:00
"3611",2013,4,18,2358,2048,190,340,46,174,"UA",1071,"N79521","EWR","BQN",200,1585,20,48,2013-04-18 20:00:00
"3612",2013,4,19,11,2040,211,108,2154,194,"B6",1178,"N266JB","EWR","BOS",43,200,20,40,2013-04-19 20:00:00
"3613",2013,4,19,14,1945,269,354,2240,314,"B6",381,"N630JB","LGA","FLL",196,1076,19,45,2013-04-19 19:00:00
"3614",2013,4,19,15,1925,290,129,2122,247,"9E",3525,"N928XJ","JFK","ORD",111,740,19,25,2013-04-19 19:00:00
"3615",2013,4,19,37,2150,167,338,40,178,"B6",515,"N309JB","EWR","FLL",157,1065,21,50,2013-04-19 21:00:00
"3616",2013,4,19,43,2030,253,207,2201,246,"FL",354,"N607AT","LGA","CAK",67,397,20,30,2013-04-19 20:00:00
"3617",2013,4,19,47,2040,247,405,2355,250,"B6",1069,"N306JB","JFK","AUS",237,1521,20,40,2013-04-19 20:00:00
"3618",2013,4,19,49,2105,224,228,2249,219,"EV",4414,"N14920","EWR","STL",142,872,21,5,2013-04-19 21:00:00
"3619",2013,4,19,55,2150,185,359,43,196,"B6",325,"N804JB","JFK","TPA",154,1005,21,50,2013-04-19 21:00:00
"3620",2013,4,19,56,2124,212,147,2243,184,"EV",4695,"N15973","EWR","MHT",36,209,21,24,2013-04-19 21:00:00
"3621",2013,4,19,57,2120,217,252,2315,217,"EV",4700,"N16541","EWR","CLT",97,529,21,20,2013-04-19 21:00:00
"3622",2013,4,19,113,2250,143,210,2358,132,"B6",1018,"N712JB","JFK","BOS",38,187,22,50,2013-04-19 22:00:00
"3623",2013,4,19,114,2146,208,446,142,184,"B6",701,"N317JB","JFK","SJU",197,1598,21,46,2013-04-19 21:00:00
"3624",2013,4,19,119,2159,200,246,2311,215,"EV",4309,"N12924","EWR","PWM",70,284,21,59,2013-04-19 21:00:00
"3625",2013,4,19,121,1940,341,314,2147,327,"EV",4153,"N12957","EWR","CLT",93,529,19,40,2013-04-19 19:00:00
"3626",2013,4,19,140,2207,213,446,110,216,"B6",11,"N337JB","JFK","FLL",164,1069,22,7,2013-04-19 22:00:00
"3627",2013,4,19,148,2055,293,250,2225,265,"WN",1731,"N450WN","LGA","MDW",108,725,20,55,2013-04-19 20:00:00
"3628",2013,4,19,156,2105,291,317,2234,283,"EV",4641,"N14950","EWR","MKE",113,725,21,5,2013-04-19 21:00:00
"3629",2013,4,19,606,1725,761,923,2020,783,"AA",1901,"N3DGAA","JFK","IAH",222,1417,17,25,2013-04-19 17:00:00
"3630",2013,4,19,617,1700,797,858,1955,783,"AA",257,"N3GJAA","JFK","LAS",313,2248,17,0,2013-04-19 17:00:00
"3631",2013,4,19,758,1925,753,1049,2225,744,"DL",1485,"N927DA","LGA","MCO",149,950,19,25,2013-04-19 19:00:00
"3632",2013,4,19,912,1940,812,1228,2247,821,"DL",1435,"N900DE","LGA","TPA",174,1010,19,40,2013-04-19 19:00:00
"3633",2013,4,19,943,720,143,1254,1003,171,"UA",388,"N581UA","LGA","IAH",211,1416,7,20,2013-04-19 07:00:00
"3634",2013,4,19,1041,829,132,1305,1105,120,"DL",27,"N670US","JFK","ATL",119,760,8,29,2013-04-19 08:00:00
"3635",2013,4,19,1045,830,135,1302,1046,136,"EV",4472,"N14180","EWR","XNA",173,1131,8,30,2013-04-19 08:00:00
"3636",2013,4,19,1050,759,171,1346,1048,178,"UA",1028,"N30401","EWR","DFW",208,1372,7,59,2013-04-19 07:00:00
"3637",2013,4,19,1133,830,183,1305,1019,166,"9E",3521,"N910XJ","JFK","ORD",126,740,8,30,2013-04-19 08:00:00
"3638",2013,4,19,1141,840,181,1243,1014,149,"9E",3432,"N937XJ","JFK","DCA",42,213,8,40,2013-04-19 08:00:00
"3639",2013,4,19,1221,600,381,1345,720,385,"MQ",3768,"N514MQ","EWR","ORD",115,719,6,0,2013-04-19 06:00:00
"3640",2013,4,19,1305,1030,155,1439,1142,177,"EV",4269,"N15973","EWR","IAD",43,212,10,30,2013-04-19 10:00:00
"3641",2013,4,19,1511,1034,277,1624,1153,271,"EV",3821,"N15572","EWR","MKE",113,725,10,34,2013-04-19 10:00:00
"3642",2013,4,19,1630,1415,135,1818,1555,143,"AA",337,"N547AA","LGA","ORD",126,733,14,15,2013-04-19 14:00:00
"3643",2013,4,19,1716,1405,191,1924,1525,239,"EV",5712,"N832AS","JFK","IAD",64,228,14,5,2013-04-19 14:00:00
"3644",2013,4,19,1717,1450,147,1956,1635,201,"MQ",4403,"N804MQ","JFK","RDU",102,427,14,50,2013-04-19 14:00:00
"3645",2013,4,19,1750,1529,141,1942,1647,175,"EV",4583,"N36915","EWR","BNA",129,748,15,29,2013-04-19 15:00:00
"3646",2013,4,19,1751,1500,171,2028,1653,215,"US",720,"N457UW","EWR","CLT",119,529,15,0,2013-04-19 15:00:00
"3647",2013,4,19,1758,1515,163,1955,1710,165,"EV",4381,"N14950","EWR","DTW",88,488,15,15,2013-04-19 15:00:00
"3648",2013,4,19,1801,1459,182,2039,1654,225,"EV",3825,"N19966","EWR","GSP",112,594,14,59,2013-04-19 14:00:00
"3649",2013,4,19,1802,1600,122,2144,1925,139,"AA",1467,"N3BKAA","LGA","MIA",196,1096,16,0,2013-04-19 16:00:00
"3650",2013,4,19,1805,1429,216,2116,1743,213,"DL",2175,"N318US","LGA","MIA",153,1096,14,29,2013-04-19 14:00:00
"3651",2013,4,19,1808,1600,128,2038,1835,123,"9E",3315,"N909XJ","JFK","MSP",144,1029,16,0,2013-04-19 16:00:00
"3652",2013,4,19,1814,1525,169,2112,1730,222,"MQ",4579,"N503MQ","LGA","CLT",114,544,15,25,2013-04-19 15:00:00
"3653",2013,4,19,1823,1559,144,2131,1836,175,"US",35,"N507AY","JFK","PHX",294,2153,15,59,2013-04-19 15:00:00
"3654",2013,4,19,1827,1610,137,2028,1744,164,"9E",3359,"N906XJ","JFK","BOS",39,187,16,10,2013-04-19 16:00:00
"3655",2013,4,19,1835,1559,156,2125,1906,139,"UA",1242,"N37252","EWR","FLL",147,1065,15,59,2013-04-19 15:00:00
"3656",2013,4,19,1836,1627,129,2035,1824,131,"EV",4091,"N12922","EWR","DAY",92,533,16,27,2013-04-19 16:00:00
"3657",2013,4,19,1940,1632,188,2143,1811,212,"EV",4702,"N12195","EWR","GSO",106,445,16,32,2013-04-19 16:00:00
"3658",2013,4,19,1951,1730,141,2247,2023,144,"B6",547,"N579JB","EWR","PBI",150,1023,17,30,2013-04-19 17:00:00
"3659",2013,4,19,2032,1830,122,101,2100,241,"WN",1545,"N791SW","EWR","MSY",189,1167,18,30,2013-04-19 18:00:00
"3660",2013,4,19,2052,1850,122,120,2136,224,"B6",527,"N651JB","EWR","MCO",149,937,18,50,2013-04-19 18:00:00
"3661",2013,4,19,2103,1755,188,26,2120,186,"AA",1611,"N3GRAA","LGA","MIA",154,1096,17,55,2013-04-19 17:00:00
"3662",2013,4,19,2105,1805,180,116,2128,228,"B6",217,"N584JB","JFK","LGB",349,2465,18,5,2013-04-19 18:00:00
"3663",2013,4,19,2119,1755,204,142,2050,292,"DL",1585,"N372DA","LGA","MCO",152,950,17,55,2013-04-19 17:00:00
"3664",2013,4,19,2130,1823,187,112,2047,265,"DL",1715,"N317NB","LGA","MSY",198,1183,18,23,2013-04-19 18:00:00
"3665",2013,4,19,2155,1925,150,2354,2105,169,"WN",3135,"N414WN","LGA","MKE",111,738,19,25,2013-04-19 19:00:00
"3666",2013,4,19,2204,2000,124,133,2325,128,"VX",415,"N637VA","JFK","LAX",350,2475,20,0,2013-04-19 20:00:00
"3667",2013,4,19,2207,1755,252,21,1930,291,"WN",3962,"N201LV","LGA","MDW",112,725,17,55,2013-04-19 17:00:00
"3668",2013,4,19,2217,1900,197,142,2131,251,"DL",947,"N603DL","LGA","ATL",128,762,19,0,2013-04-19 19:00:00
"3669",2013,4,19,2217,2004,133,127,2309,138,"UA",1299,"N38257","EWR","RSW",162,1068,20,4,2013-04-19 20:00:00
"3670",2013,4,19,2224,1739,285,131,2002,329,"FL",722,"N290AT","LGA","ATL",131,762,17,39,2013-04-19 17:00:00
"3671",2013,4,19,2232,1855,217,107,2134,213,"DL",951,"N155DL","JFK","ATL",129,760,18,55,2013-04-19 18:00:00
"3672",2013,4,19,2235,1929,186,54,2157,177,"EV",5181,"N760EV","EWR","ATL",115,746,19,29,2013-04-19 19:00:00
"3673",2013,4,19,2238,1930,188,134,2159,215,"EV",5220,"N612QX","LGA","MCI",172,1107,19,30,2013-04-19 19:00:00
"3674",2013,4,19,2247,2032,135,205,3,122,"B6",677,"N709JB","JFK","LAX",344,2475,20,32,2013-04-19 20:00:00
"3675",2013,4,19,2248,1715,333,145,2000,345,"WN",717,"N274WN","EWR","HOU",217,1411,17,15,2013-04-19 17:00:00
"3676",2013,4,19,2249,2029,140,245,2,163,"UA",996,"N467UA","EWR","SFO",344,2565,20,29,2013-04-19 20:00:00
"3677",2013,4,19,2250,1815,275,26,2026,240,"DL",1305,"N6702","EWR","MSP",136,1008,18,15,2013-04-19 18:00:00
"3678",2013,4,19,2250,1900,230,28,2015,253,"US",2187,"N716UW","LGA","DCA",55,214,19,0,2013-04-19 19:00:00
"3679",2013,4,19,2250,2035,135,222,2349,153,"UA",1680,"N78506","EWR","MIA",179,1085,20,35,2013-04-19 20:00:00
"3680",2013,4,19,2252,2000,172,56,2218,158,"EV",4642,"N11113","EWR","OMA",161,1134,20,0,2013-04-19 20:00:00
"3681",2013,4,19,2256,1725,331,230,2040,350,"AA",145,"N3GMAA","JFK","SAN",339,2446,17,25,2013-04-19 17:00:00
"3682",2013,4,19,2257,1925,212,236,2243,233,"DL",2139,"N932DL","LGA","MIA",177,1096,19,25,2013-04-19 19:00:00
"3683",2013,4,19,2257,2000,177,207,2244,203,"EV",4204,"N12163","EWR","OKC",204,1325,20,0,2013-04-19 20:00:00
"3684",2013,4,19,2257,1915,222,26,2044,222,"9E",3369,"N920XJ","JFK","BWI",53,184,19,15,2013-04-19 19:00:00
"3685",2013,4,19,2301,2029,152,107,2203,184,"EV",3852,"N13965","EWR","BUF",52,282,20,29,2013-04-19 20:00:00
"3686",2013,4,19,2306,2025,161,207,2333,154,"UA",771,"N557UA","JFK","LAX",321,2475,20,25,2013-04-19 20:00:00
"3687",2013,4,19,2306,1829,277,139,2139,240,"UA",1219,"N76529","EWR","SEA",315,2402,18,29,2013-04-19 18:00:00
"3688",2013,4,19,2307,1905,242,226,2210,256,"UA",1673,"N16234","EWR","RSW",180,1068,19,5,2013-04-19 19:00:00
"3689",2013,4,19,2308,1910,238,143,2132,251,"9E",3367,"N917XJ","JFK","CVG",105,589,19,10,2013-04-19 19:00:00
"3690",2013,4,19,2308,2105,123,159,2359,120,"UA",570,"N588UA","EWR","MCO",141,937,21,5,2013-04-19 21:00:00
"3691",2013,4,19,2311,2000,191,132,2209,203,"EV",3826,"N14558","EWR","TYS",118,631,20,0,2013-04-19 20:00:00
"3692",2013,4,19,2311,1930,221,220,2235,225,"UA",1574,"N24211","EWR","FLL",171,1065,19,30,2013-04-19 19:00:00
"3693",2013,4,19,2312,1935,217,220,2246,214,"UA",768,"N529UA","EWR","LAX",335,2454,19,35,2013-04-19 19:00:00
"3694",2013,4,19,2313,1930,223,209,2230,219,"AA",791,"N3GCAA","LGA","DFW",208,1389,19,30,2013-04-19 19:00:00
"3695",2013,4,19,2313,2100,133,25,2224,121,"B6",1020,"N661JB","JFK","BOS",41,187,21,0,2013-04-19 21:00:00
"3696",2013,4,19,2314,1925,229,215,2230,225,"AA",1787,"N3GEAA","JFK","TPA",151,1005,19,25,2013-04-19 19:00:00
"3697",2013,4,19,2315,1930,225,101,2101,240,"EV",3806,"N13964","EWR","BNA",131,748,19,30,2013-04-19 19:00:00
"3698",2013,4,19,2316,2005,191,221,2311,190,"UA",205,"N432UA","EWR","AUS",221,1504,20,5,2013-04-19 20:00:00
"3699",2013,4,19,2317,1915,242,148,2202,226,"DL",245,"N3741S","JFK","PHX",299,2153,19,15,2013-04-19 19:00:00
"3700",2013,4,19,2318,1855,263,244,2210,274,"VX",169,"N638VA","EWR","LAX",349,2454,18,55,2013-04-19 18:00:00
"3701",2013,4,19,2321,2050,151,107,2229,158,"EV",5661,"N14902","EWR","GSO",77,445,20,50,2013-04-19 20:00:00
"3702",2013,4,19,2321,2000,201,153,2245,188,"DL",1147,"N973DL","LGA","ATL",126,762,20,0,2013-04-19 20:00:00
"3703",2013,4,19,2321,1800,321,44,1935,309,"WN",504,"N222WN","EWR","MDW",107,711,18,0,2013-04-19 18:00:00
"3704",2013,4,19,2332,1930,242,236,2235,241,"B6",21,"N229JB","JFK","TPA",152,1005,19,30,2013-04-19 19:00:00
"3705",2013,4,19,2333,2000,213,41,2119,202,"US",2189,"N750UW","LGA","DCA",50,214,20,0,2013-04-19 20:00:00
"3706",2013,4,19,2333,2004,209,217,2306,191,"UA",1130,"N37298","EWR","DFW",198,1372,20,4,2013-04-19 20:00:00
"3707",2013,4,19,2336,1739,357,223,2030,353,"B6",391,"N588JB","LGA","MCO",140,950,17,39,2013-04-19 17:00:00
"3708",2013,4,19,2336,1800,336,235,2136,299,"UA",1127,"N54711","EWR","SFO",334,2565,18,0,2013-04-19 18:00:00
"3709",2013,4,19,2340,1908,272,52,2051,241,"UA",1482,"N76502","EWR","ORD",105,719,19,8,2013-04-19 19:00:00
"3710",2013,4,19,2342,1951,231,239,2244,235,"UA",301,"N819UA","EWR","IAH",214,1400,19,51,2013-04-19 19:00:00
"3711",2013,4,19,2343,1938,245,226,2215,251,"UA",1416,"N79521","EWR","MSY",198,1167,19,38,2013-04-19 19:00:00
"3712",2013,4,19,2345,2100,165,300,2338,202,"B6",399,"N598JB","LGA","MCO",170,950,21,0,2013-04-19 21:00:00
"3713",2013,4,19,2346,1700,406,300,2015,405,"B6",15,"N279JB","JFK","FLL",173,1069,17,0,2013-04-19 17:00:00
"3714",2013,4,19,2346,1845,301,248,2217,271,"B6",171,"N706JB","JFK","SMF",335,2521,18,45,2013-04-19 18:00:00
"3715",2013,4,19,2351,2030,201,243,2315,208,"B6",619,"N281JB","JFK","JAX",151,828,20,30,2013-04-19 20:00:00
"3716",2013,4,19,2351,2018,213,253,2326,207,"UA",1241,"N16701","EWR","TPA",164,997,20,18,2013-04-19 20:00:00
"3717",2013,4,19,2352,1810,342,149,2000,349,"MQ",4626,"N509MQ","LGA","CMH",78,479,18,10,2013-04-19 18:00:00
"3718",2013,4,19,2359,1935,264,309,2256,253,"DL",1433,"N337NB","LGA","RSW",171,1080,19,35,2013-04-19 19:00:00
