"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"412",2013,2,4,1257,1300,-3,1528,1537,-9,"DL",781,"N3754A","LGA","ATL",126,762,13,0,2013-02-04 13:00:00
"413",2013,2,4,1258,1308,-10,1529,1542,-13,"FL",348,"N978AT","LGA","ATL",127,762,13,8,2013-02-04 13:00:00
"414",2013,2,4,1258,1300,-2,1532,1506,26,"9E",3762,"N8580A","EWR","CVG",108,569,13,0,2013-02-04 13:00:00
"415",2013,2,4,1258,1305,-7,1418,1425,-7,"B6",32,"N323JB","JFK","ROC",61,264,13,5,2013-02-04 13:00:00
"416",2013,2,4,1259,1259,0,1402,1408,-6,"UA",561,"N816UA","EWR","BOS",42,200,12,59,2013-02-04 12:00:00
"417",2013,2,4,1259,1259,0,1509,1456,13,"US",1459,"N187US","LGA","CLT",96,544,12,59,2013-02-04 12:00:00
"418",2013,2,4,1302,1220,42,1423,1342,41,"B6",66,"N339JB","JFK","BUF",66,301,12,20,2013-02-04 12:00:00
"419",2013,2,4,1303,1230,33,1531,1459,32,"EV",3826,"N11536","EWR","ATL",129,746,12,30,2013-02-04 12:00:00
"420",2013,2,4,1305,1259,6,1424,1420,4,"EV",4158,"N16918","EWR","RIC",57,277,12,59,2013-02-04 12:00:00
"421",2013,2,4,1305,1247,18,1531,1523,8,"DL",1705,"N638DL","LGA","MSY",178,1183,12,47,2013-02-04 12:00:00
"422",2013,2,4,1305,1315,-10,1519,1520,-1,"MQ",4564,"N813MQ","LGA","DTW",112,502,13,15,2013-02-04 13:00:00
"423",2013,2,4,1309,1250,19,1525,1520,5,"WN",390,"N436WN","LGA","DEN",235,1620,12,50,2013-02-04 12:00:00
"424",2013,2,4,1311,1300,11,1623,1605,18,"B6",85,"N508JB","JFK","FLL",170,1069,13,0,2013-02-04 13:00:00
"425",2013,2,4,1311,1315,-4,1501,1504,-3,"US",1291,"N558UW","EWR","CLT",89,529,13,15,2013-02-04 13:00:00
"426",2013,2,4,1312,1315,-3,1434,1431,3,"EV",4120,"N14562","EWR","BUF",59,282,13,15,2013-02-04 13:00:00
"427",2013,2,4,1312,1322,-10,1621,1623,-2,"B6",431,"N636JB","LGA","SRQ",169,1047,13,22,2013-02-04 13:00:00
"428",2013,2,4,1313,1240,33,1637,1555,42,"AA",2041,"N5DTAA","JFK","MIA",181,1089,12,40,2013-02-04 12:00:00
"429",2013,2,4,1315,1259,16,1424,1402,22,"EV",4129,"N14974","EWR","DCA",47,199,12,59,2013-02-04 12:00:00
"430",2013,2,4,1316,1320,-4,1424,1436,-12,"EV",4231,"N13995","EWR","IAD",46,212,13,20,2013-02-04 13:00:00
"431",2013,2,4,1317,1320,-3,1506,1508,-2,"EV",4628,"N16151","EWR","STL",147,872,13,20,2013-02-04 13:00:00
"432",2013,2,4,1317,1325,-8,1453,1505,-12,"MQ",4475,"N734MQ","LGA","RDU",75,431,13,25,2013-02-04 13:00:00
"433",2013,2,4,1322,1330,-8,1618,1640,-22,"AA",753,"N3ECAA","LGA","DFW",209,1389,13,30,2013-02-04 13:00:00
"434",2013,2,4,1322,1320,2,1638,1650,-12,"VX",411,"N638VA","JFK","LAX",346,2475,13,20,2013-02-04 13:00:00
"435",2013,2,4,1324,1330,-6,1647,1705,-18,"WN",1078,"N264LV","EWR","PHX",303,2133,13,30,2013-02-04 13:00:00
"436",2013,2,4,1326,1329,-3,1427,1431,-4,"EV",4280,"N14972","EWR","BWI",37,169,13,29,2013-02-04 13:00:00
"437",2013,2,4,1326,1320,6,1627,1633,-6,"UA",1110,"N26123","EWR","LAX",344,2454,13,20,2013-02-04 13:00:00
"438",2013,2,4,1327,1329,-2,1538,1526,12,"EV",3840,"N13958","EWR","MEM",171,946,13,29,2013-02-04 13:00:00
"439",2013,2,4,1329,1325,4,1814,1809,5,"B6",705,"N559JB","JFK","SJU",189,1598,13,25,2013-02-04 13:00:00
"440",2013,2,4,1331,1330,1,1609,1605,4,"DL",2043,"N3756","JFK","ATL",129,760,13,30,2013-02-04 13:00:00
"441",2013,2,4,1333,1320,13,1637,1619,18,"B6",505,"N599JB","EWR","FLL",168,1065,13,20,2013-02-04 13:00:00
"442",2013,2,4,1333,1315,18,1646,1542,64,"UA",1205,"N21108","EWR","MSY",183,1167,13,15,2013-02-04 13:00:00
"443",2013,2,4,1335,1345,-10,1439,1457,-18,"B6",602,"N316JB","JFK","PWM",46,273,13,45,2013-02-04 13:00:00
"444",2013,2,4,1335,1253,42,1628,1555,33,"UA",1641,"N76265","EWR","MCO",150,937,12,53,2013-02-04 12:00:00
"445",2013,2,4,1336,1345,-9,1643,1705,-22,"AA",1073,"N3BAAA","LGA","MIA",166,1096,13,45,2013-02-04 13:00:00
"446",2013,2,4,1338,1330,8,1642,1616,26,"B6",525,"N281JB","EWR","MCO",154,937,13,30,2013-02-04 13:00:00
"447",2013,2,4,1340,1218,82,1537,1415,82,"EV",4135,"N14179","EWR","CLT",100,529,12,18,2013-02-04 12:00:00
"448",2013,2,4,1341,1341,0,1935,1935,0,"UA",15,"N76065","EWR","HNL",629,4963,13,41,2013-02-04 13:00:00
"449",2013,2,4,1345,1345,0,1657,1705,-8,"AA",117,"N329AA","JFK","LAX",344,2475,13,45,2013-02-04 13:00:00
"450",2013,2,4,1345,1200,105,1504,1330,94,"MQ",4601,"N535MQ","LGA","BNA",124,764,12,0,2013-02-04 12:00:00
"451",2013,2,4,1346,1300,46,1526,1437,49,"UA",1249,"N13113","EWR","ORD",132,719,13,0,2013-02-04 13:00:00
"452",2013,2,4,1346,1350,-4,1559,1545,14,"MQ",4577,"N521MQ","LGA","CLT",95,544,13,50,2013-02-04 13:00:00
"453",2013,2,4,1347,1350,-3,1701,1715,-14,"US",186,"N665AW","EWR","PHX",293,2133,13,50,2013-02-04 13:00:00
"454",2013,2,4,1349,1345,4,1637,1640,-3,"B6",1783,"N531JB","JFK","MCO",148,944,13,45,2013-02-04 13:00:00
"455",2013,2,4,1349,1220,89,1516,1350,86,"MQ",3697,"N531MQ","EWR","ORD",124,719,12,20,2013-02-04 12:00:00
"456",2013,2,4,1351,1400,-9,1442,1503,-21,"US",2130,"N952UW","LGA","BOS",37,184,14,0,2013-02-04 14:00:00
"457",2013,2,4,1353,1357,-4,1659,1708,-9,"UA",1164,"N17233","EWR","FLL",165,1065,13,57,2013-02-04 13:00:00
"458",2013,2,4,1354,1400,-6,1453,1509,-16,"US",2177,"N756US","LGA","DCA",42,214,14,0,2013-02-04 14:00:00
"459",2013,2,4,1355,1400,-5,1618,1636,-18,"DL",2247,"N627DL","LGA","ATL",122,762,14,0,2013-02-04 14:00:00
"460",2013,2,4,1358,1359,-1,1654,1656,-2,"UA",424,"N527UA","EWR","PBI",161,1023,13,59,2013-02-04 13:00:00
"461",2013,2,4,1358,1359,-1,1548,1534,14,"UA",1734,"N79279","EWR","ORD",128,719,13,59,2013-02-04 13:00:00
"462",2013,2,4,1401,1335,26,1648,1632,16,"B6",1161,"N509JB","LGA","PBI",154,1035,13,35,2013-02-04 13:00:00
"463",2013,2,4,1402,1405,-3,1657,1704,-7,"B6",63,"N608JB","JFK","TPA",159,1005,14,5,2013-02-04 14:00:00
"464",2013,2,4,1410,1410,0,1557,1555,2,"MQ",4491,"N824MQ","LGA","CLE",82,419,14,10,2013-02-04 14:00:00
"465",2013,2,4,1411,1415,-4,1624,1622,2,"EV",4687,"N14573","EWR","CVG",112,569,14,15,2013-02-04 14:00:00
"466",2013,2,4,1412,1416,-4,1636,1650,-14,"FL",349,"N964AT","LGA","ATL",128,762,14,16,2013-02-04 14:00:00
"467",2013,2,4,1414,1355,19,1733,1708,25,"DL",2079,"N370NW","LGA","FLL",176,1076,13,55,2013-02-04 13:00:00
"468",2013,2,4,1416,1359,17,1526,1517,9,"EV",5712,"N825AS","JFK","IAD",49,228,13,59,2013-02-04 13:00:00
"469",2013,2,4,1420,1429,-9,1737,1754,-17,"UA",257,"N512UA","JFK","SFO",359,2586,14,29,2013-02-04 14:00:00
"470",2013,2,4,1422,1415,7,1643,1638,5,"DL",935,"N338NB","EWR","ATL",122,746,14,15,2013-02-04 14:00:00
"471",2013,2,4,1424,1430,-6,1728,1735,-7,"AA",883,"N479AA","EWR","DFW",218,1372,14,30,2013-02-04 14:00:00
"472",2013,2,4,1424,1415,9,1658,1642,16,"UA",94,"N14102","EWR","MSY",197,1167,14,15,2013-02-04 14:00:00
"473",2013,2,4,1426,1435,-9,1744,1747,-3,"B6",347,"N203JB","JFK","SRQ",175,1041,14,35,2013-02-04 14:00:00
"474",2013,2,4,1426,1430,-4,1756,1815,-19,"DL",2126,"N723TW","JFK","SFO",354,2586,14,30,2013-02-04 14:00:00
"475",2013,2,4,1428,1435,-7,1543,1559,-16,"YV",3750,"N513MJ","LGA","IAD",50,229,14,35,2013-02-04 14:00:00
"476",2013,2,4,1431,1300,91,1605,1440,85,"AA",329,"N542AA","LGA","ORD",136,733,13,0,2013-02-04 13:00:00
"477",2013,2,4,1433,1415,18,1727,1723,4,"B6",377,"N603JB","LGA","FLL",158,1076,14,15,2013-02-04 14:00:00
"478",2013,2,4,1435,1355,40,1551,1530,21,"WN",348,"N455WN","LGA","MDW",123,725,13,55,2013-02-04 13:00:00
"479",2013,2,4,1439,1420,19,1614,1550,24,"MQ",3728,"N513MQ","EWR","ORD",133,719,14,20,2013-02-04 14:00:00
"480",2013,2,4,1440,1442,-2,1703,1658,5,"EV",4181,"N14188","EWR","MCI",181,1092,14,42,2013-02-04 14:00:00
"481",2013,2,4,1440,1420,20,1640,1620,20,"MQ",4588,"N506MQ","LGA","MSP",150,1020,14,20,2013-02-04 14:00:00
"482",2013,2,4,1440,1445,-5,1641,1647,-6,"US",1445,"N543UW","LGA","CLT",96,544,14,45,2013-02-04 14:00:00
"483",2013,2,4,1441,1439,2,1743,1751,-8,"UA",1175,"N12216","EWR","RSW",165,1068,14,39,2013-02-04 14:00:00
"484",2013,2,4,1443,1447,-4,1541,1557,-16,"UA",1207,"N14228","EWR","BOS",41,200,14,47,2013-02-04 14:00:00
"485",2013,2,4,1443,1448,-5,1619,1621,-2,"UA",477,"N805UA","EWR","CLE",74,404,14,48,2013-02-04 14:00:00
"486",2013,2,4,1444,1455,-11,1627,1637,-10,"9E",3318,"N902XJ","JFK","BUF",65,301,14,55,2013-02-04 14:00:00
"487",2013,2,4,1444,1445,-1,1547,1606,-19,"9E",3452,"N604LR","JFK","BOS",44,187,14,45,2013-02-04 14:00:00
"488",2013,2,4,1446,1450,-4,1642,1640,2,"MQ",4403,"N725MQ","JFK","RDU",76,427,14,50,2013-02-04 14:00:00
"489",2013,2,4,1446,1445,1,1715,1705,10,"UA",407,"N530UA","EWR","DEN",233,1605,14,45,2013-02-04 14:00:00
"490",2013,2,4,1447,1456,-9,1617,1624,-7,"9E",4357,"N8930E","JFK","ORF",56,290,14,56,2013-02-04 14:00:00
"491",2013,2,4,1448,1439,9,1754,1759,-5,"UA",1267,"N37420","EWR","AUS",228,1504,14,39,2013-02-04 14:00:00
"492",2013,2,4,1448,1450,-2,1659,1645,14,"MQ",4172,"N667MQ","JFK","CLE",93,425,14,50,2013-02-04 14:00:00
"493",2013,2,4,1449,1459,-10,1614,1630,-16,"B6",8,"N579JB","JFK","BUF",61,301,14,59,2013-02-04 14:00:00
"494",2013,2,4,1449,1345,64,1819,1655,84,"B6",83,"N804JB","JFK","SEA",365,2422,13,45,2013-02-04 13:00:00
"495",2013,2,4,1449,1452,-3,1643,1655,-12,"DL",1231,"N946DL","LGA","DTW",94,502,14,52,2013-02-04 14:00:00
"496",2013,2,4,1450,1450,0,1751,1755,-4,"AA",1813,"N5EWAA","JFK","MCO",148,944,14,50,2013-02-04 14:00:00
"497",2013,2,4,1451,1444,7,1753,1744,9,"B6",141,"N563JB","JFK","PBI",157,1028,14,44,2013-02-04 14:00:00
"498",2013,2,4,1452,1505,-13,1604,1637,-33,"9E",3393,"N600LR","JFK","DCA",45,213,15,5,2013-02-04 15:00:00
"499",2013,2,4,1452,1500,-8,1549,1608,-19,"US",2132,"N949UW","LGA","BOS",44,184,15,0,2013-02-04 15:00:00
"500",2013,2,4,1452,1500,-8,1647,1653,-6,"US",720,"N560UW","EWR","CLT",91,529,15,0,2013-02-04 15:00:00
"501",2013,2,4,1453,1455,-2,1645,1645,0,"AA",337,"N4XBAA","LGA","ORD",130,733,14,55,2013-02-04 14:00:00
"502",2013,2,4,1453,1459,-6,1749,1756,-7,"B6",393,"N705JB","LGA","MCO",148,950,14,59,2013-02-04 14:00:00
"503",2013,2,4,1453,1455,-2,1821,1825,-4,"AA",1769,"N5FTAA","JFK","MIA",167,1089,14,55,2013-02-04 14:00:00
"504",2013,2,4,1455,1459,-4,1751,1736,15,"B6",119,"N520JB","JFK","MSY",204,1182,14,59,2013-02-04 14:00:00
"505",2013,2,4,1457,1357,60,1657,1556,61,"EV",4370,"N18556","EWR","CHS",104,628,13,57,2013-02-04 13:00:00
"506",2013,2,4,1457,1500,-3,1559,1619,-20,"US",2179,"N709UW","LGA","DCA",46,214,15,0,2013-02-04 15:00:00
"507",2013,2,4,1458,1505,-7,1806,1820,-14,"AA",759,"N3GAAA","LGA","DFW",211,1389,15,5,2013-02-04 15:00:00
"508",2013,2,4,1458,1500,-2,1759,1742,17,"DL",2347,"N609DL","LGA","ATL",122,762,15,0,2013-02-04 15:00:00
"509",2013,2,4,1459,1455,4,1800,1805,-5,"UA",473,"N449UA","EWR","FLL",161,1065,14,55,2013-02-04 14:00:00
"510",2013,2,4,1459,1500,-1,1626,1639,-13,"UA",685,"N461UA","LGA","ORD",129,733,15,0,2013-02-04 15:00:00
"511",2013,2,4,1500,1350,70,1628,1518,70,"EV",4171,"N13992","EWR","MSN",131,799,13,50,2013-02-04 13:00:00
"512",2013,2,4,1500,1435,25,1824,1742,42,"DL",1902,"N329NB","LGA","PBI",169,1035,14,35,2013-02-04 14:00:00
"513",2013,2,4,1500,1459,1,1844,1825,19,"UA",1698,"N79521","EWR","SFO",371,2565,14,59,2013-02-04 14:00:00
"514",2013,2,4,1502,1357,65,1555,1507,48,"EV",4434,"N16976","EWR","MHT",38,209,13,57,2013-02-04 13:00:00
"515",2013,2,4,1502,1429,33,1714,1642,32,"DL",1819,"N950DL","LGA","MSP",155,1020,14,29,2013-02-04 14:00:00
"516",2013,2,4,1503,1505,-2,1728,1734,-6,"UA",745,"N569UA","LGA","DEN",240,1620,15,5,2013-02-04 15:00:00
"517",2013,2,4,1504,1315,109,1546,1411,95,"EV",4368,"N29917","EWR","BDL",25,116,13,15,2013-02-04 13:00:00
"518",2013,2,4,1504,1506,-2,1817,1819,-2,"UA",1600,"N33103","EWR","LAX",341,2454,15,6,2013-02-04 15:00:00
"519",2013,2,4,1506,1510,-4,1728,1745,-17,"MQ",4309,"N628MQ","JFK","IND",117,665,15,10,2013-02-04 15:00:00
"520",2013,2,4,1508,1506,2,1642,1641,1,"UA",1702,"N13718","EWR","ORD",120,719,15,6,2013-02-04 15:00:00
"521",2013,2,4,1512,1445,27,1805,1744,21,"B6",153,"N809JB","JFK","MCO",153,944,14,45,2013-02-04 14:00:00
"522",2013,2,4,1512,1500,12,1826,1837,-11,"DL",963,"N717TW","JFK","LAX",338,2475,15,0,2013-02-04 15:00:00
"523",2013,2,4,1513,1420,53,1808,1713,55,"UA",1618,"N18119","EWR","TPA",157,997,14,20,2013-02-04 14:00:00
"524",2013,2,4,1514,1510,4,1645,1655,-10,"MQ",4447,"N711MQ","LGA","RDU",73,431,15,10,2013-02-04 15:00:00
"525",2013,2,4,1516,1358,78,1816,1700,76,"UA",385,"N419UA","EWR","IAH",222,1400,13,58,2013-02-04 13:00:00
"526",2013,2,4,1517,1435,42,1800,1701,59,"DL",1344,"N327NB","LGA","MCI",170,1107,14,35,2013-02-04 14:00:00
"527",2013,2,4,1520,1459,21,1631,1624,7,"B6",12,"N292JB","JFK","SYR",58,209,14,59,2013-02-04 14:00:00
"528",2013,2,4,1520,1520,0,1836,1842,-6,"DL",2115,"N334NW","LGA","MIA",170,1096,15,20,2013-02-04 15:00:00
"529",2013,2,4,1520,1510,10,1641,1650,-9,"WN",323,"N786SW","LGA","MKE",120,738,15,10,2013-02-04 15:00:00
"530",2013,2,4,1522,1530,-8,1710,1725,-15,"AA",2223,"N403AA","LGA","STL",147,888,15,30,2013-02-04 15:00:00
"531",2013,2,4,1523,1525,-2,1650,1655,-5,"MQ",3823,"N508MQ","JFK","DCA",53,213,15,25,2013-02-04 15:00:00
"532",2013,2,4,1524,1515,9,1711,1700,11,"MQ",4333,"N931MQ","JFK","PIT",73,340,15,15,2013-02-04 15:00:00
"533",2013,2,4,1525,1527,-2,1704,1700,4,"EV",3835,"N18557","EWR","BNA",139,748,15,27,2013-02-04 15:00:00
"534",2013,2,4,1525,1530,-5,1714,1725,-11,"MQ",4146,"N623MQ","JFK","CMH",90,483,15,30,2013-02-04 15:00:00
"535",2013,2,4,1526,1530,-4,1839,1855,-16,"AA",1039,"N3JSAA","JFK","FLL",166,1069,15,30,2013-02-04 15:00:00
"536",2013,2,4,1526,1500,26,1841,1825,16,"AA",1925,"N3BJAA","LGA","MIA",165,1096,15,0,2013-02-04 15:00:00
"537",2013,2,4,1527,1530,-3,1639,1642,-3,"EV",3267,"N17196","EWR","ORF",52,284,15,30,2013-02-04 15:00:00
"538",2013,2,4,1528,1530,-2,1802,1805,-3,"MQ",4525,"N739MQ","LGA","XNA",194,1147,15,30,2013-02-04 15:00:00
"539",2013,2,4,1529,1535,-6,1843,1850,-7,"AA",763,"N3FUAA","LGA","DFW",212,1389,15,35,2013-02-04 15:00:00
"540",2013,2,4,1533,1540,-7,1744,1743,1,"9E",3523,"N932XJ","JFK","ORD",131,740,15,40,2013-02-04 15:00:00
"541",2013,2,4,1536,1540,-4,1905,1909,-4,"DL",2027,"N319US","JFK","FLL",177,1069,15,40,2013-02-04 15:00:00
"542",2013,2,4,1537,1500,37,1739,1655,44,"MQ",4429,"N737MQ","LGA","CMH",96,479,15,0,2013-02-04 15:00:00
"543",2013,2,4,1540,1530,10,1746,1734,12,"US",1665,"N710UW","LGA","CLT",99,544,15,30,2013-02-04 15:00:00
"544",2013,2,4,1541,1550,-9,1807,1826,-19,"9E",3427,"N905XJ","JFK","IND",113,665,15,50,2013-02-04 15:00:00
"545",2013,2,4,1542,1515,27,1839,1805,34,"UA",53,"N68160","EWR","IAH",219,1400,15,15,2013-02-04 15:00:00
"546",2013,2,4,1543,1548,-5,1820,1830,-10,"DL",95,"N3753","JFK","ATL",130,760,15,48,2013-02-04 15:00:00
"547",2013,2,4,1543,1545,-2,1841,1850,-9,"DL",2377,"N351NW","LGA","MCO",149,950,15,45,2013-02-04 15:00:00
"548",2013,2,4,1543,1545,-2,1829,1857,-28,"UA",1200,"N77530","EWR","SAN",333,2425,15,45,2013-02-04 15:00:00
"549",2013,2,4,1544,1506,38,1817,1738,39,"EV",3817,"N16981","EWR","JAX",134,820,15,6,2013-02-04 15:00:00
"550",2013,2,4,1545,1545,0,1922,1910,12,"AA",133,"N319AA","JFK","LAX",350,2475,15,45,2013-02-04 15:00:00
"551",2013,2,4,1545,1350,115,1837,1623,134,"B6",615,"N183JB","JFK","JAX",140,828,13,50,2013-02-04 13:00:00
"552",2013,2,4,1545,1510,35,1835,1801,34,"UA",315,"N576UA","EWR","MCO",144,937,15,10,2013-02-04 15:00:00
"553",2013,2,4,1546,1550,-4,1755,1820,-25,"9E",3355,"N916XJ","JFK","MSP",159,1029,15,50,2013-02-04 15:00:00
"554",2013,2,4,1549,1550,-1,2050,2050,0,"AA",1635,"N5EAAA","JFK","SJU",197,1598,15,50,2013-02-04 15:00:00
"555",2013,2,4,1549,1550,-1,1926,1925,1,"DL",1773,"N604DL","JFK","SLC",288,1990,15,50,2013-02-04 15:00:00
"556",2013,2,4,1550,1447,63,1755,1654,61,"EV",4572,"N14907","EWR","GSP",108,594,14,47,2013-02-04 14:00:00
"557",2013,2,4,1550,1555,-5,1818,1846,-28,"UA",1197,"N37293","EWR","LAS",308,2227,15,55,2013-02-04 15:00:00
"558",2013,2,4,1550,1545,5,1731,1744,-13,"UA",1710,"N27724","LGA","CLE",76,419,15,45,2013-02-04 15:00:00
"559",2013,2,4,1550,1600,-10,1652,1712,-20,"US",2134,"N965UW","LGA","BOS",38,184,16,0,2013-02-04 16:00:00
"560",2013,2,4,1552,1600,-8,1701,1717,-16,"US",2181,"N705UW","LGA","DCA",46,214,16,0,2013-02-04 16:00:00
"561",2013,2,4,1553,1530,23,1725,1711,14,"9E",3719,"N8698A","LGA","RIC",58,292,15,30,2013-02-04 15:00:00
"562",2013,2,4,1554,1600,-6,1831,1834,-3,"FL",620,"N951AT","LGA","ATL",127,762,16,0,2013-02-04 16:00:00
"563",2013,2,4,1554,1545,9,1722,1703,19,"9E",3635,"N8525B","JFK","BWI",40,184,15,45,2013-02-04 15:00:00
"564",2013,2,4,1554,1602,-8,1716,1722,-6,"YV",3771,"N504MJ","LGA","IAD",52,229,16,2,2013-02-04 16:00:00
"565",2013,2,4,1554,1600,-6,1852,1820,32,"MQ",3985,"N900MQ","JFK","CVG",123,589,16,0,2013-02-04 16:00:00
"566",2013,2,4,1555,1600,-5,1932,1933,-1,"DL",161,"N956DL","JFK","MIA",169,1089,16,0,2013-02-04 16:00:00
"567",2013,2,4,1556,1600,-4,1902,1912,-10,"DL",4,"N3763D","JFK","MCO",153,944,16,0,2013-02-04 16:00:00
"568",2013,2,4,1557,1535,22,1818,1743,35,"EV",4352,"N16961","EWR","CVG",115,569,15,35,2013-02-04 15:00:00
"569",2013,2,4,1557,1600,-3,1836,1840,-4,"DL",847,"N652DL","LGA","ATL",124,762,16,0,2013-02-04 16:00:00
"570",2013,2,4,1557,1540,17,1937,1900,37,"UA",161,"N17122","JFK","LAX",343,2475,15,40,2013-02-04 15:00:00
"571",2013,2,4,1558,1530,28,1944,1910,34,"AA",85,"N351AA","JFK","SFO",356,2586,15,30,2013-02-04 15:00:00
"572",2013,2,4,1558,1600,-2,1912,1915,-3,"AA",565,"N3GFAA","JFK","DFW",213,1391,16,0,2013-02-04 16:00:00
"573",2013,2,4,1558,1600,-2,1854,1850,4,"DL",1331,"N3737C","JFK","DEN",238,1626,16,0,2013-02-04 16:00:00
"574",2013,2,4,1558,1549,9,1655,1705,-10,"UA",1116,"N76508","EWR","BOS",39,200,15,49,2013-02-04 15:00:00
"575",2013,2,4,1559,1600,-1,1732,1732,0,"9E",3453,"N923XJ","JFK","BOS",41,187,16,0,2013-02-04 16:00:00
"576",2013,2,4,1559,1600,-1,1931,1925,6,"AA",1467,"N3CCAA","LGA","MIA",163,1096,16,0,2013-02-04 16:00:00
"577",2013,2,4,1559,1605,-6,1944,1944,0,"DL",1508,"N940DL","JFK","RSW",174,1074,16,5,2013-02-04 16:00:00
"578",2013,2,4,1601,1507,54,1803,1704,59,"EV",4326,"N14959","EWR","CLT",97,529,15,7,2013-02-04 15:00:00
"579",2013,2,4,1603,1610,-7,1736,1732,4,"9E",3689,"N8532G","JFK","PHL",29,94,16,10,2013-02-04 16:00:00
"580",2013,2,4,1603,1600,3,1924,1909,15,"B6",157,"N760JB","JFK","MCO",152,944,16,0,2013-02-04 16:00:00
"581",2013,2,4,1603,1610,-7,1913,1917,-4,"DL",91,"N3739P","JFK","LAS",315,2248,16,10,2013-02-04 16:00:00
"582",2013,2,4,1603,1605,-2,1749,1750,-1,"MQ",4415,"N719MQ","LGA","RDU",73,431,16,5,2013-02-04 16:00:00
"583",2013,2,4,1603,1600,3,1728,1736,-8,"UA",627,"N801UA","EWR","ORD",121,719,16,0,2013-02-04 16:00:00
"584",2013,2,4,1604,1510,54,1816,1710,66,"MQ",4579,"N1EAMQ","LGA","CLT",91,544,15,10,2013-02-04 15:00:00
"585",2013,2,4,1605,1450,75,1948,1645,NA,"EV",4381,"N14543","EWR","DTW",NA,488,14,50,2013-02-04 14:00:00
"586",2013,2,4,1605,1517,48,1908,1815,53,"B6",537,"N570JB","EWR","TPA",160,997,15,17,2013-02-04 15:00:00
"587",2013,2,4,1605,1555,10,1923,1907,16,"DL",1695,"N365NW","LGA","TPA",164,1010,15,55,2013-02-04 15:00:00
"588",2013,2,4,1606,1600,6,1931,1902,29,"B6",985,"N565JB","LGA","TPA",166,1010,16,0,2013-02-04 16:00:00
"589",2013,2,4,1610,1502,68,1720,1615,65,"EV",4571,"N15983","EWR","PWM",49,284,15,2,2013-02-04 15:00:00
"590",2013,2,4,1612,1615,-3,1829,1815,14,"9E",3387,"N602LR","JFK","RDU",79,427,16,15,2013-02-04 16:00:00
"591",2013,2,4,1612,1520,52,1747,1654,53,"9E",4105,"N8745B","JFK","IAD",50,228,15,20,2013-02-04 15:00:00
"592",2013,2,4,1613,1615,-2,1814,1831,-17,"DL",1619,"N320US","LGA","MSP",151,1020,16,15,2013-02-04 16:00:00
"593",2013,2,4,1615,1540,35,1802,1716,46,"9E",4178,"N8709A","JFK","ROC",56,264,15,40,2013-02-04 15:00:00
"594",2013,2,4,1616,1550,26,1730,1710,20,"WN",4215,"N202WN","EWR","MDW",116,711,15,50,2013-02-04 15:00:00
"595",2013,2,4,1617,1520,57,1756,1644,72,"EV",4581,"N11535","EWR","MKE",129,725,15,20,2013-02-04 15:00:00
"596",2013,2,4,1617,1555,22,1813,1745,28,"B6",1053,"N247JB","JFK","PIT",75,340,15,55,2013-02-04 15:00:00
"597",2013,2,4,1618,1555,23,1858,1821,37,"9E",3370,"N930XJ","JFK","DTW",109,509,15,55,2013-02-04 15:00:00
"598",2013,2,4,1618,1555,23,2111,2055,16,"B6",703,"N592JB","JFK","SJU",193,1598,15,55,2013-02-04 15:00:00
"599",2013,2,4,1619,1445,94,1805,1634,91,"EV",4596,"N15574","EWR","STL",143,872,14,45,2013-02-04 14:00:00
"600",2013,2,4,1619,1620,-1,2001,2003,-2,"US",35,"N550UW","JFK","PHX",294,2153,16,20,2013-02-04 16:00:00
"601",2013,2,4,1620,1605,15,1933,1925,8,"9E",3325,"N914XJ","JFK","DFW",214,1391,16,5,2013-02-04 16:00:00
"602",2013,2,4,1623,1504,79,1758,1640,78,"EV",4125,"N12996","EWR","RDU",73,416,15,4,2013-02-04 15:00:00
"603",2013,2,4,1624,1630,-6,1836,1838,-2,"DL",2231,"N326NB","LGA","DTW",95,502,16,30,2013-02-04 16:00:00
"604",2013,2,4,1624,1529,55,1925,1837,48,"UA",1624,"N76528","EWR","FLL",170,1065,15,29,2013-02-04 15:00:00
"605",2013,2,4,1625,1545,40,1852,1817,35,"DL",1942,"N318US","EWR","ATL",123,746,15,45,2013-02-04 15:00:00
"606",2013,2,4,1625,1625,0,NA,1855,NA,"MQ",4661,"N510MQ","LGA","ATL",NA,762,16,25,2013-02-04 16:00:00
"607",2013,2,4,1626,1445,101,1901,1710,111,"MQ",4669,"N532MQ","LGA","ATL",124,762,14,45,2013-02-04 14:00:00
"608",2013,2,4,1628,1635,-7,2000,2001,-1,"US",656,"N655AW","EWR","PHX",296,2133,16,35,2013-02-04 16:00:00
"609",2013,2,4,1629,1630,-1,1929,1925,4,"UA",592,"N674UA","EWR","IAH",209,1400,16,30,2013-02-04 16:00:00
"610",2013,2,4,1630,1625,5,1947,1953,-6,"B6",675,"N641JB","JFK","LAX",342,2475,16,25,2013-02-04 16:00:00
"611",2013,2,4,1630,1629,1,2004,2005,-1,"UA",1078,"N73251","EWR","SAT",247,1569,16,29,2013-02-04 16:00:00
"612",2013,2,4,1631,1635,-4,1946,1945,1,"WN",891,"N457WN","EWR","HOU",224,1411,16,35,2013-02-04 16:00:00
